47.9828403,17.0082212
47.9948972,16.9287615
48.037885,16.9478518
48.0992077,17.0145425
47.5935258,16.6281755
47.5053313,16.4054142
47.4707033,16.6397638
47.5232236,16.5576899
47.5807129,16.5540116
47.5332954,16.3865724
47.5910478,16.3711076
47.6486001,16.4264009
47.3827323,16.417649
47.4229211,16.5545029
47.5649622,16.3769591
47.6051548,16.5497806
47.5458302,16.4457085
47.5301353,16.6470308
47.4956033,16.5057912
47.4349695,16.335683
47.5773721,16.5046764
47.6204055,16.480698
47.4794573,16.4798218
47.5291771,16.4832489
47.6095007,16.4174498
47.454506,16.3769749
47.445452,16.5042674
47.3350664,16.2278986
47.423998,16.2728949
47.1606363,16.4268754
47.3871187,16.1109143
47.2348679,16.330474
47.2273122,16.3821199
47.2611014,16.1497971
47.1656601,16.363738
47.2148545,16.1578608
47.3092712,16.0938246
47.3739795,16.2365941
47.3012941,16.390656
47.2053878,16.2921563
47.2498988,16.2272139
47.3706894,16.191506
47.2943645,16.1971424
47.319641,16.4366721
47.3425943,16.1411451
47.2556293,16.4130908
47.3200976,16.2963384
47.3756127,16.3289419
47.3125447,16.3480908
47.2518775,16.1095063
46.6445092,14.3271202
46.6188492,13.82479
46.6487741,13.0807066
46.6492254,13.3283253
46.6530099,13.2127689
46.6522595,12.9655212
46.636416,13.5182883
46.6873407,13.2550163
46.6902995,12.8236663
46.5871677,14.3907597
46.5016838,14.1353615
46.4733469,14.3588635
46.596006,14.4751242
46.5886278,14.1859073
46.5654363,14.2138686
46.6332756,14.2217968
46.5464867,14.1504022
46.5597926,14.2971019
46.6923408,14.3382992
46.6086846,14.182819
46.6689042,14.1735279
46.6372986,14.1509221
46.6600399,14.4749258
46.5222427,14.4370355
46.6034264,14.1073676
46.6466772,14.0761984
46.6980243,14.4478594
46.8776684,14.4335549
46.7470569,14.5266961
46.888163,14.0380752
46.8056477,14.558021
46.9552037,14.4467284
46.9222574,14.0818412
46.8783477,14.2732497
46.9083153,14.5030922
46.9716949,14.5494656
46.8308638,14.4897965
46.8396423,14.5748539
46.7638054,14.241606
46.9858773,14.1272415
46.9109691,14.4440333
46.7600424,14.4637881
46.8054,14.302808
46.9168028,14.3598505
46.8289714,14.1947496
46.8213889,14.3711162
46.830673,13.7839171
46.803085,13.4409609
46.7419669,13.1241643
46.7663732,13.0834065
46.9741263,12.9054159
46.9649176,13.071283
46.909067,13.5445992
46.7548494,13.1823779
47.0662295,12.7906808
46.7720982,13.0339475
46.7609203,13.3814524
46.8487579,13.4299697
47.0095564,13.1971948
46.9968683,13.3887867
46.8224435,13.6082089
46.9229878,12.9210936
46.8590953,13.3429125
46.7432816,12.9425778
46.9396216,13.2037301
46.8320133,13.6920415
46.8503437,12.9528644
47.0308672,13.5934162
46.8225672,13.3048997
46.8314415,13.533504
46.7755366,13.5065661
46.8763361,13.0693256
46.7863529,13.249478
46.8993555,13.4607959
46.6972039,13.3380445
46.8789666,12.8638035
46.8970213,13.6444424
46.8360084,13.3713208
46.8984159,13.3178415
46.7238131,13.7710363
46.5538371,13.7140594
46.7301554,13.8797782
46.6193504,13.7001422
46.5688362,13.5903708
46.7670711,13.7394888
46.7536554,13.6472575
46.5394956,13.8711019
46.7248778,13.7088028
46.5867753,13.6449121
46.6676043,13.5857778
46.5770064,14.0007995
46.5580175,14.0383363
46.7254092,13.5861012
46.6744756,13.852241
46.6127627,14.0327463
46.6765315,13.714939
46.6220429,13.9581604
46.5720528,14.8096949
46.7337265,14.634016
46.5549105,14.6403141
46.4585426,14.5501276
46.5656599,14.7461152
46.552682,14.5059337
46.5451107,14.7152515
46.7100264,14.7351422
46.6352944,14.890215
46.6556497,14.7735242
46.6092402,14.5754891
46.524571,14.5711795
46.656878,14.6134942
46.9757889,14.8217337
46.8521327,14.9317929
46.6474502,14.9841004
46.9480536,14.9560232
47.0000429,14.7127679
46.7730332,14.7818376
46.7572333,14.9755655
46.7043574,14.8530433
46.839886,14.8374699
46.8323594,14.0101396
46.7218262,14.0989495
46.7136286,14.2094659
46.8122291,13.933737
46.7471303,14.0095507
46.672221,13.9897794
46.888176,13.8785524
46.7547356,14.1571733
46.6861297,13.9570516
48.4169559,15.6019211
48.2054335,15.6183427
47.9423644,14.7858018
47.7929637,16.2343567
48.0253381,14.8089989
48.1239517,14.8685362
48.1722285,14.8103097
48.0807845,14.7338585
48.0452972,14.499722
48.0273167,14.6777857
48.2169065,14.5056202
48.1325275,14.4811124
47.9666037,14.6389052
48.0756872,14.9266435
48.0932855,14.9850946
48.1201073,14.5873919
48.0943468,14.4673616
47.8019257,14.7740499
48.0447157,14.8541886
48.2030697,14.9191184
48.096791,14.8051366
47.8732417,14.8214753
47.8385793,14.8833602
48.128653,14.9480698
48.2213774,14.5497813
47.9995413,14.5798755
48.164853,14.5550991
48.0020646,14.7548673
48.1513286,14.6595207
48.1545472,14.9059052
48.1635152,14.7217896
48.0597899,14.5836323
48.0909814,14.6556393
47.928566,14.8969907
48.1326389,14.7921663
48.0406032,16.0653184
48.0274426,15.9838699
47.9654019,16.1642407
48.0022187,16.2310728
47.9167357,16.0790025
47.9722624,16.3969205
47.9091457,16.1670758
47.9730039,15.9693395
47.9258206,16.2623462
48.0518223,16.1289265
47.9372373,16.1834574
48.1007772,16.0002314
47.9502639,16.2338581
47.9221752,16.2174235
47.9963073,16.4757003
47.9762429,16.3348546
48.0290501,16.2514371
47.9161368,16.36375
47.9561263,16.0520301
48.0243846,16.4924092
47.9888042,16.1957298
47.9462424,16.3314782
47.9539026,16.2788251
48.0213914,16.3041881
47.9986922,16.3552514
47.922906,16.2998865
47.9264078,16.5703328
48.111303,16.9348256
48.0799262,16.6336072
48.0624279,16.7168774
48.0107299,16.5848891
48.1523674,16.9672729
48.1057891,16.6997209
48.0732014,16.7812018
47.9598576,16.6190983
48.1119813,16.8627058
48.0750292,16.9515346
48.0656794,16.8590328
48.0934024,16.7985398
47.9933014,16.6679767
48.0235518,16.6357656
48.1255941,17.0089795
48.2954451,16.558114
48.1740973,16.6179724
48.3345186,16.8457321
48.3701419,16.641593
48.4499391,16.5876883
48.5307161,16.9071165
48.4859754,16.8284782
48.4314895,16.7807056
48.1350028,16.8114926
48.1831588,16.8989082
48.3394155,16.7103336
48.283281,16.6401571
48.4080483,16.6280307
48.1974767,16.7696727
48.6184279,16.7514835
48.6142567,16.899516
48.4685577,16.6353067
48.5007805,16.8668048
48.2366697,16.8152594
48.2111095,16.7126628
48.150901,16.7052619
48.2718476,16.8876383
48.4132356,16.6966999
48.5963737,16.7784346
48.2753579,16.6934357
48.6016248,16.8293337
48.3958468,16.7444886
48.2478999,16.5681974
48.5765223,16.8764225
48.3641895,16.6816471
48.4526192,16.7424144
48.3248375,16.6361287
48.479453,16.7002461
48.2617175,16.7505417
48.4711581,16.7901984
48.3425385,16.7923069
48.5205891,16.7690277
48.2929517,16.8495363
48.8351501,15.0532779
48.8269744,14.9987564
48.9086698,15.157903
48.9158451,15.1043329
48.765551,14.9876001
48.6227411,14.7966261
48.6506542,14.9434778
48.7001956,14.9090459
48.9689231,15.0541692
48.8658769,15.1206314
48.7499034,15.1142572
48.7701619,15.0394868
48.72432,15.0875742
48.9620841,15.1439461
48.6666992,14.8129611
48.7932339,15.0591517
48.7165917,15.0176129
48.708023,16.0855125
48.50098,16.1317131
48.5845299,16.0500576
48.6567137,16.0484515
48.7060481,16.1352555
48.8146667,15.8420302
48.5010862,15.9512701
48.5085401,15.8259231
48.6736259,16.1817698
48.5711283,15.8184711
48.6297822,16.236064
48.6966635,16.0208229
48.7023288,15.8718845
48.5465048,15.8476259
48.7518699,15.9583723
48.7499586,16.0081083
48.7404153,15.8937424
48.7173298,16.2000832
48.6301303,15.9461681
48.6110393,16.1161798
48.6909664,15.952265
48.5465978,15.9558486
48.6406915,15.5772026
48.6878584,15.4958253
48.6452376,15.8391861
48.8580702,15.642
48.5878177,15.6624188
48.7981864,15.6718867
48.6714,15.6520788
48.7471328,15.5506235
48.8081403,15.5560295
48.8222833,15.7234286
48.6602304,15.73225
48.7551115,15.6416729
48.6669464,15.4985036
48.6624143,15.8996326
48.6276126,15.6345544
48.6855518,15.7499181
48.7745723,15.7973566
48.6148783,15.872356
48.3356307,16.3889299
48.3562668,16.4228738
48.5307107,16.3521394
48.5083763,16.222898
48.4754961,16.4138713
48.4056686,16.3652452
48.3836546,16.0923091
48.3490763,16.3318116
48.3093098,16.3589032
48.424923,16.2680204
48.4518179,16.0453739
48.4554615,16.1629938
48.3738567,16.2669227
48.4139694,16.0234618
48.3907891,16.1885072
48.4550846,16.3074933
48.311883,15.4007608
48.4649251,15.3646385
48.3409305,15.5236062
48.4089685,15.5117576
48.4572231,15.7535797
48.382989,15.6256719
48.4040453,15.6947589
48.5378025,15.505177
48.4590343,15.7223314
48.582993,15.4373232
48.4663436,15.6703353
48.4699308,15.5888003
48.5029759,15.3857206
48.3057636,15.3335152
48.3852872,15.3490501
48.3432453,15.6175698
48.5673526,15.3642646
48.4304029,15.6524067
48.3861558,15.4918832
48.5835519,15.5451242
48.4523741,15.5279619
48.3401062,15.3808947
48.4932218,15.7525058
48.4578916,15.4534373
48.4085771,15.4402473
48.52904,15.6794717
47.8509079,15.392301
48.0507908,15.5598877
48.0366267,15.8068986
47.9120883,15.6091532
48.0442995,15.8965342
47.9462919,15.7272709
48.0058384,15.5912213
47.8310349,15.2414123
47.9728202,15.8272911
48.051482,15.7372928
47.8481445,15.5592254
48.0362039,15.6648815
48.0491335,15.6084633
47.8889537,15.4836046
48.2631427,15.1968543
48.1596134,15.1415819
48.1293326,15.4693961
48.1329118,14.9924216
48.3518777,14.9908623
48.2514187,15.3956123
48.1781468,15.1856818
48.1956349,15.1772051
48.220352,15.0607363
48.1552239,15.3918557
48.0913445,15.4129566
48.0699317,15.3094754
48.2237413,15.2247291
48.2024016,15.1566341
48.2335036,15.265405
48.1966527,15.3865141
48.1210009,15.3446818
48.2173417,15.1401059
48.2326085,15.1590024
48.2227697,15.3443525
48.2681368,15.1219121
48.1241801,15.057872
48.2236379,14.9824778
48.1792615,15.1017914
48.142355,15.1872621
48.2030145,15.2274922
48.3271932,15.1752983
48.3488413,15.2792493
48.1352646,15.2397224
48.1470604,15.3026046
48.1708215,15.0128647
48.2681708,15.0221694
48.287505,15.4298265
48.2939599,15.2703295
48.1750519,15.0573107
48.1787389,15.2565184
48.0418697,15.3292117
48.3223298,15.0595828
48.2604094,15.3297398
48.6550609,16.7994483
48.5946378,16.477468
48.679028,16.8802923
48.364688,16.6092374
48.75716,16.6334692
48.723239,16.5836921
48.6403719,16.4463288
48.6531361,16.3807672
48.4953539,16.5930926
48.6146181,16.3846416
48.3655182,16.4645931
48.3478387,16.584598
48.6716029,16.2315162
48.6384776,16.7379657
48.630112,16.8283411
48.6995239,16.7088702
48.4360124,16.4938119
48.4885098,16.4652152
48.7280041,16.4107513
48.533968,16.4704614
48.5902659,16.5770732
48.7199314,16.5010857
48.562846,16.3784298
48.3594391,16.540739
48.6659349,16.6225527
48.652369,16.8860648
48.7184535,16.7203349
48.6743195,16.4957966
48.6451539,16.3006263
48.4012555,16.5003967
48.777051,16.498569
48.5897787,16.649902
48.3859365,16.5348084
48.7691165,16.5525219
48.0812449,16.3825093
48.0870325,16.3428558
48.1345358,16.1556311
48.1135005,16.3010359
48.0535407,16.2228585
48.0948678,16.2363179
48.0458934,16.2756334
48.0495156,16.3207425
48.1132526,16.3727008
48.0816977,16.2393468
48.1100251,16.1843004
48.1627485,16.1720849
48.0550434,16.3526776
48.0985109,16.2814619
48.0759541,16.2789628
48.0285846,16.3944151
48.1204087,16.2690686
48.117113,16.3462431
48.0767496,16.3260316
48.0993159,16.0966591
47.6773698,16.0185301
47.5618142,16.0856638
47.7613442,16.1378617
47.6584012,15.7965055
47.716535,15.956416
47.5803627,16.1669128
47.673587,15.9388109
47.6009297,16.0589933
47.6251086,16.1364794
47.7894271,15.977132
47.606502,15.984756
47.5022776,16.0090971
47.7333631,16.0862197
47.6977596,15.8751849
47.7033771,16.1891149
47.7930612,15.8802988
47.7158342,15.8043522
47.7816458,16.1025907
47.6363391,16.0583185
47.6455378,15.8875579
47.7351341,16.1792953
47.8151281,15.7236039
47.6978233,16.1575626
47.6435616,15.8302052
47.5970575,15.8856066
47.7838315,16.051736
47.4985244,16.140453
48.1467718,15.9536741
48.2439073,15.925436
48.1870336,15.7502198
48.0893776,15.865424
48.1685406,15.9893241
47.9817065,15.3241787
48.1918452,15.5326164
48.0843385,15.5008839
48.2292964,15.4825904
48.1914606,15.4615124
48.2926037,15.7245502
48.3132611,15.6862822
48.2662874,15.7667171
48.259867,15.5564963
48.1607619,15.7922521
48.0050891,15.4496956
48.1928465,15.8176537
47.9860186,15.4039053
48.1949008,15.9473255
48.1042047,15.7601027
48.2427669,15.5327079
48.2061728,15.9037802
48.1289489,15.9094506
48.3435055,15.6891055
48.152409,15.5601789
48.2864306,15.5856268
48.1755331,15.686785
48.0391855,15.4968889
48.1558615,15.4983383
47.9333157,15.3817604
48.299858,15.6359211
48.1212811,15.8195932
48.3513815,15.7421742
48.1220891,15.521962
48.2550631,15.810307
48.0989368,15.6104898
48.314675,15.5658757
47.9121081,15.0900241
47.7640522,14.9128841
47.9826778,15.0164278
47.85903,15.0334161
48.0785284,15.2086587
47.925164,15.2930587
48.0589873,15.1277722
48.0119904,14.9483764
47.9546349,15.2251105
48.0147763,15.2299747
48.0029559,15.1673952
48.0807094,15.0413723
48.0372708,15.0249102
48.1115528,15.114224
48.3848731,15.9606646
48.2891695,15.8941557
48.4460249,15.8333394
48.4061879,15.789088
48.4820672,15.8683334
48.4783512,16.0030409
48.2797897,15.9962299
48.4328486,15.8904601
48.4215276,15.9342802
48.3025747,16.1491864
48.3194427,16.0047735
48.2873236,15.9432296
48.2329642,16.0192575
48.3192859,15.8254912
48.283497,16.1132279
48.3496626,16.0438045
48.2476088,15.8632038
48.3268459,16.1672612
48.3458696,15.9266989
48.3324498,16.1993529
48.3300813,16.1509383
48.7932711,15.3822219
48.9022618,15.3199402
48.9014658,15.2114862
48.7918203,15.4047447
48.8885198,15.3903267
48.9323408,15.2500561
48.7581726,15.4703758
48.8400258,15.170629
48.8383314,15.486334
48.8675462,15.2719694
48.7753564,15.1925909
48.8105846,15.3124559
48.9598146,15.3518065
48.7666145,15.2953628
47.8286304,16.1628292
47.4834968,16.2443471
47.8843768,16.3378775
47.858065,16.3221524
47.7182442,16.2261387
47.8938895,16.2899696
47.8754011,15.8708262
47.4538403,16.2059003
47.6620884,16.2995586
47.8249813,16.0471918
47.5801656,16.272723
47.7704089,16.2850918
47.5019783,16.2904281
47.5170633,16.1864431
47.7331003,16.2632078
47.5896122,16.207597
47.8264108,16.3180041
47.8661252,16.113603
47.8865375,16.2061022
47.8530319,15.9570967
47.9167122,15.9369856
47.8826109,15.7477161
47.6510529,16.2364289
47.6395613,16.3501053
47.895845,16.259032
47.8565386,16.2502432
47.8642882,16.0557391
47.8005924,16.146507
47.602463,16.2928743
47.8566802,16.1791773
48.0542308,16.5317718
48.1252548,16.6031019
48.2287536,16.1388247
48.318562,16.4752452
48.0782006,16.4516428
48.2925299,16.2984848
48.1148911,16.4311881
48.1139598,16.3941075
48.2551099,16.1685573
48.1685271,16.0608355
48.1928818,16.1753263
48.1409158,16.4970653
48.0840759,16.5712136
48.1807404,16.1001414
48.1590502,16.1269316
48.1090627,16.4708989
48.6736036,15.3372055
48.4801921,14.9469104
48.3829058,15.0641489
48.7164401,15.2104274
48.7045233,15.4117283
48.493618,15.1527145
48.5600562,14.9615575
48.5338295,15.1960261
48.4032177,15.2168846
48.4258563,15.2860697
48.5748,14.8867189
48.3913178,15.1536605
48.6326606,15.4865208
48.5233343,15.0836517
48.4582179,15.2257277
48.4280267,15.0319906
48.745412,15.2621588
48.6676781,15.0766651
48.4364736,15.12157
48.5248728,15.2623287
48.6265433,15.1540908
48.2968472,14.3171502
48.0418838,14.4078882
48.1624296,14.013313
48.251267,13.2337377
48.1712578,13.3117779
48.0743761,13.1031227
48.2426263,13.0461814
48.2023411,13.0884704
48.0780981,12.9832015
48.0652043,13.0515057
48.0552238,12.9186569
48.0854253,12.9191076
48.1340846,12.9347379
48.018381,12.8882131
48.1391828,13.0045505
48.1580233,13.1219989
48.1461946,12.8728711
48.1621861,13.2598244
48.0492897,13.1454849
48.0401444,13.0938634
48.0222324,13.2478116
48.012101,13.1618233
48.1490483,13.1992333
48.1021376,13.1466141
48.1923273,13.1313088
48.2691004,13.1674089
48.1933831,13.1657762
48.0479023,12.9826953
48.0664735,13.2145275
48.1890857,13.0280145
48.0915445,12.8208259
47.9768552,13.1182575
48.0809724,13.1332878
48.1226651,13.0783309
48.2237196,13.2958574
48.2035351,13.2522048
48.1073091,13.2840053
48.2599365,13.1154517
48.1067035,13.1724865
48.1757946,12.9676524
48.1929231,13.2131544
48.2388005,13.1667568
48.2849069,14.0888343
48.3716027,14.0250704
48.313752,14.0202394
48.4248707,13.9026296
48.3808669,13.9707678
48.3074944,13.9064096
48.2628274,13.9393856
48.2587554,14.0133606
48.3497648,13.9344222
48.5105307,14.4724683
48.5394363,14.540472
48.421404,14.6086932
48.3778372,14.5196403
48.4823696,14.4198548
48.4594218,14.794514
48.4368302,14.5364156
48.4108813,14.8532523
48.4711295,14.5473206
48.6131474,14.4920798
48.5201758,14.7986144
48.4396478,14.474778
48.3584281,14.7479155
48.3497593,14.5399863
48.5646076,14.4555026
48.5599661,14.6502583
48.4540919,14.6789748
48.5025712,14.6200533
48.4056239,14.7377748
48.3395932,14.6186938
48.3688297,14.4310149
48.3520124,14.5026803
48.4923019,14.6991558
48.5893671,14.58108
48.3518422,14.6812362
47.8950791,13.7638359
47.6491266,13.5960888
47.7249209,13.6329647
47.7662625,13.7887886
47.8721934,13.8275038
47.5844102,13.5512352
47.8073728,13.945286
47.9347368,13.8516544
47.5374219,13.6091624
47.9640523,13.9004029
47.9854492,13.84945
47.5172176,13.6935162
47.9576683,13.7878669
47.9362419,13.7568348
48.0242582,13.8222406
47.9142255,13.8874111
47.7543278,13.4715212
47.8444536,13.7661406
47.8975111,13.9493142
47.9989105,13.9451777
48.1807511,13.7403149
48.2413349,13.9079535
48.3443087,13.7708055
48.4014274,13.7978601
48.203102,13.8063144
48.1449571,13.7432874
48.1519316,13.6439071
48.23735,13.8163781
48.1837287,13.6320311
48.3585709,13.8212252
48.2125756,13.7284977
48.2914295,13.7053544
48.1776516,13.8487332
48.1744407,13.7921478
48.2827757,13.8181965
48.4127877,13.7098065
48.2282306,13.5988866
48.2092926,13.6719568
48.3937169,13.8663341
48.2859735,13.8749741
48.2309899,13.8683318
48.2468396,13.7384784
48.3330353,13.863837
48.2253726,13.9551796
48.1759085,13.6967627
48.2411274,13.6600774
47.7413629,14.3906199
47.9568823,14.2813059
47.6683302,14.0936057
47.9226808,14.0714875
47.8995811,14.1352637
47.8274706,14.1878265
48.0556967,14.1387007
47.8750699,14.1297151
47.8379193,14.3441677
47.973181,14.1519473
47.9703033,14.0131434
48.0241258,14.0676801
47.7159025,14.4323703
47.7355693,14.2779792
47.7674587,14.1847291
47.9407637,14.1286541
47.6424941,14.2987499
47.8879334,14.026605
47.7010432,14.2329941
47.9986558,14.109833
48.1564573,14.1829437
48.1880122,14.2544218
48.2381449,14.4191362
48.1311408,14.1424453
48.2163386,14.4704946
48.1458081,14.426969
48.2169158,14.1860073
48.1429427,14.3699634
48.105584,14.1847187
48.2616206,14.1532823
48.1312972,14.4611203
48.2652811,14.2453528
48.2073031,14.3823282
48.1403905,14.2300985
48.1574253,14.3358035
48.2346161,14.1257318
48.2550747,14.2054364
48.1062584,14.2196049
48.1834059,14.2105031
48.1433396,14.2869875
48.2198927,14.2429813
48.2942239,14.1767855
48.2622014,14.6270371
48.2312562,14.7086575
48.214909,14.7559908
48.3017865,14.9075648
48.2292083,14.8406627
48.3222672,14.4767168
48.2322022,14.7791713
48.2706781,14.83471
48.2717251,14.4504148
48.2684032,14.4208684
48.2437848,14.5335766
48.1915274,14.7016576
48.2654014,14.7197063
48.2095383,14.6412876
48.3312151,14.83889
48.3125121,14.7095705
48.2891767,14.5363227
48.3623525,14.911869
48.2469058,14.8992501
48.300037,14.7660996
48.1985444,14.8033084
48.2824181,14.5886999
48.2758152,14.9499111
48.2856555,14.681373
48.267832,13.5221286
48.342351,13.4072359
48.2437178,13.4693816
48.1476959,13.5529032
48.2387474,13.4259451
48.2047527,13.604591
48.2580447,13.3053685
48.2368109,13.3566869
48.2041764,13.5460906
48.2954301,13.2890114
48.2042826,13.3691727
48.3188685,13.5193966
48.1334201,13.3754454
48.2084721,13.4250685
48.1556053,13.3588051
48.2822833,13.2281633
48.1831813,13.4675532
48.3225687,13.4457174
48.160967,13.4841641
48.2344456,13.5470718
48.129199,13.4961391
48.3262131,13.3720942
48.2908681,13.3278397
48.1899547,13.5802648
48.2841925,13.4272582
48.1227137,13.4657211
48.287912,13.5661657
48.2295112,13.5035913
48.2780342,13.4790855
48.1217655,13.4311762
48.2751689,13.3750333
48.5628757,14.1461403
48.4888036,13.9623558
48.5255835,13.9947232
48.5537256,13.8904682
48.5310329,14.0741408
48.5727085,14.0672758
48.4952544,13.9099753
48.4888573,13.7957519
48.6652289,13.8554276
48.4408342,13.9383485
48.703777,13.8746156
48.4535519,14.0002905
48.600583,13.8384011
48.4919195,14.0195784
48.4696652,13.8694535
48.4438017,14.0788409
48.5497195,13.7981157
48.5929584,13.9448866
48.6146544,13.8929904
48.5160867,13.8231122
48.5152855,13.871324
48.5144424,13.7529317
48.4980482,14.1341788
48.41831,14.0381655
48.4758199,14.0671651
48.464369,14.1589254
48.7431707,13.8453121
48.6916858,13.9314643
48.6546834,13.9828109
48.5824793,13.988447
48.3193123,13.6846145
48.367754,13.5774837
48.4753769,13.4850441
48.4284933,13.5794816
48.2632064,13.6308376
48.3619028,13.4990099
48.4983879,13.7173109
48.3998886,13.6482691
48.5309216,13.5740943
48.5635889,13.5139167
48.4382977,13.6670689
48.3423934,13.5136168
48.492427,13.5553784
48.3543552,13.6466795
48.4539554,13.5367034
48.2972732,13.6359886
48.4663917,13.7292562
48.4257394,13.4748444
48.3832648,13.4474922
48.4886223,13.6295063
48.3688225,13.6951179
48.4579849,13.4387809
48.5179108,13.5125151
48.3921989,13.6066012
48.4096038,13.439562
48.4099254,13.5222493
48.5214996,13.6525004
48.4416632,13.8070377
48.4977259,13.468267
48.3231391,13.6107923
47.9922011,14.2168191
47.9971143,14.3226183
48.0269216,14.2067934
48.0798676,14.4275304
47.8958367,14.7247042
47.9881477,14.4045412
47.863685,14.5366177
47.9560508,14.4464741
47.9315369,14.4406866
47.9360032,14.602062
47.8247303,14.4474387
48.0642687,14.1913175
48.0964126,14.2975483
48.0416709,14.2902317
47.9470226,14.3589672
48.0053205,14.2578289
48.0941964,14.3666306
47.8469116,14.6660361
48.4081265,14.4024255
48.376566,14.3302627
48.5238517,14.2941269
48.393097,14.1993087
48.32169,14.4415018
48.3442796,14.0522136
48.3175414,14.1122728
48.4530638,14.3696826
48.4214536,14.2974922
48.4307173,14.1133127
48.341662,14.2844513
48.4644325,14.2261321
48.3380388,14.1921358
48.3199302,14.2350516
48.5521687,14.3928522
48.3877583,14.1200489
48.5098919,14.3639967
48.4703291,14.2736647
48.2902067,14.3694348
48.5632356,14.2195146
48.3541533,14.1447181
48.0912757,13.5596863
47.9134861,13.5280103
48.0122699,13.7123037
48.0837013,13.7063378
47.9352242,13.6405176
47.9346677,13.4771596
48.0155244,13.768569
48.0201197,13.4367858
48.0774082,13.4643447
47.9832255,13.4186816
47.9856961,13.5561839
47.8485688,13.3546442
47.9724264,13.6246183
48.0420027,13.5494317
48.0980734,13.7544825
47.8714276,13.500908
47.9393548,13.3100223
48.0623354,13.7574265
47.8640227,13.4364019
48.1010563,13.6464304
47.9949193,13.4790323
48.0185127,13.6607476
48.0101593,13.3505326
48.0484528,13.5798311
48.0377207,13.7521491
47.9852548,13.6854112
47.9445035,13.5634121
47.8376809,13.5726808
47.9036224,13.4418819
48.0056616,13.599928
48.0422486,13.6313901
47.8113193,13.4989845
47.8892009,13.6044973
48.1059174,13.6898572
47.903656,13.3206226
48.0770822,13.5937489
48.1013049,13.810917
48.1330883,13.7991847
48.050499,13.8954598
48.2252589,14.0379955
48.0337686,13.9900622
48.101323,13.8932931
48.0791792,13.9629974
48.1418398,13.9341138
48.2171574,14.103054
48.2046687,13.9586217
48.1987837,14.1283427
48.1569689,13.8522246
48.1323172,13.8468677
48.1919728,13.8971475
48.0709695,14.0568818
48.100247,14.106103
48.0743183,13.8661399
48.1099387,14.0282903
48.1629755,14.1309451
47.8051393,13.0380686
47.5976486,13.3560946
47.7073338,13.1465451
47.5178658,13.4385983
47.5776223,13.1859651
47.6817773,13.1077881
47.7054183,13.2059835
47.6163869,13.1106277
47.7022538,13.1039789
47.7322475,13.104611
47.5935385,13.474957
47.6614929,13.2388966
47.6729195,13.1839737
47.7461723,13.0709171
47.8872825,13.0225732
47.8516959,13.0261768
47.9897701,13.050089
47.983814,12.9201044
48.0133148,13.0205911
47.7738917,13.1778175
47.8678288,13.0605578
47.7607836,13.1179653
47.8534608,13.1412547
47.7374594,13.2748509
47.7944962,13.3019184
47.9588828,12.9683905
47.7425182,13.0156547
47.7347999,12.9518981
47.8443407,13.0899156
47.8856345,13.2102775
47.8089783,13.221248
47.944805,13.1774478
47.8164135,13.1574876
47.9945418,12.9647105
47.9311555,13.2503207
47.9544856,13.0067244
47.9502223,12.9341281
47.9254625,13.0403378
47.8319657,13.1748875
48.0058981,12.909378
47.7664528,13.3694179
47.9588164,13.1435395
47.9677053,13.0667651
47.975005,13.3066725
47.694353,13.469635
47.8489654,13.2545078
